sales_sk,sales_id,customer_sk,product_sk,store_sk,salesperson_sk,campaign_sk,sales_date,total_amount
652556,SALES_0652556,23463,147,421,578,18,2024-07-11T23:09:21,4500.27
792578,SALES_0792578,49550,10,153,676,2,2024-02-10T03:49:38,3434.26
965855,SALES_0965855,63852,10,386,1283,28,2024-03-26T23:04:22,1068.76
304683,SALES_0304683,80686,133,454,241,5,2024-05-20T11:57:34,1039.68
902073,SALES_0902073,57548,101,434,1086,18,2024-08-27T16:34:25,2757.23
602845,SALES_0602845,76192,9,6,1403,2,2024-02-15T04:36:01,4808.56
813897,SALES_0813897,11082,17,36,299,12,2024-06-13T01:19:42,4956.48
728236,SALES_0728236,47477,85,373,1873,7,2024-04-02T18:58:41,1908.24
630162,SALES_0630162,67942,161,157,1672,43,2024-11-02T15:04:42,4607.7
789556,SALES_0789556,65336,103,230,413,49,2024-05-14T02:58:05,4406.25
762142,SALES_0762142,59392,62,324,1053,33,2024-11-08T08:02:23,3778.14
602328,SALES_0602328,8292,176,4,1783,13,2024-06-26T10:07:33,4454.9
858788,SALES_0858788,65021,38,33,1496,35,2024-11-12T01:57:44,4931.31
385484,SALES_0385484,46558,44,234,1156,26,2024-07-15T19:29:43,2541.56
474812,SALES_0474812,12182,185,321,333,48,2024-04-19T17:08:37,3539.78
550034,SALES_0550034,93005,105,347,51,31,2024-10-30T06:21:37,4514.93
573559,SALES_0573559,68489,50,166,1273,41,2024-10-24T17:17:48,2476.3
329039,SALES_0329039,52201,7,88,1310,37,2024-04-03T20:12:06,3183.12
642789,SALES_0642789,32639,149,48,78,49,2024-11-30T18:06:27,648.04
576650,SALES_0576650,27709,34,273,1294,13,2024-04-26T20:37:34,4159.93
578366,SALES_0578366,6734,21,57,283,47,2024-10-25T04:44:17,4246.31
857349,SALES_0857349,25678,196,194,1847,42,2024-09-14T22:41:46,2456.34
284922,SALES_0284922,10288,169,423,330,7,2024-02-06T01:09:47,570.41
13997,SALES_0013997,23378,70,46,602,21,2024-09-23T18:58:58,4019.97
501170,SALES_0501170,43122,9,267,1810,45,2024-07-21T03:30:21,3391.22
18043,SALES_0018043,81883,148,194,844,49,2024-11-16T14:57:13,4139.98
292259,SALES_0292259,69852,150,135,832,1,2024-02-06T17:07:47,2308.05
3919,SALES_0003919,51294,116,339,1977,41,2024-10-18T12:09:19,4257.92
14063,SALES_0014063,36368,189,334,487,47,2024-08-17T19:04:35,2177.68
817045,SALES_0817045,98699,31,313,1023,37,2024-08-07T23:59:00,571.26
809182,SALES_0809182,90263,163,116,1013,19,2024-08-22T15:34:11,4572.22
403045,SALES_0403045,23869,132,368,431,6,2024-04-24T14:20:24,3318.97
627981,SALES_0627981,97371,35,382,1817,45,2024-11-05T19:56:03,3219.12
384263,SALES_0384263,99154,36,5,219,41,2024-10-26T11:23:10,3758.16
249055,SALES_0249055,13587,58,197,1266,30,2024-08-24T16:45:37,4961.35
67299,SALES_0067299,45425,64,22,434,25,2024-08-11T19:57:44,3752.31
339779,SALES_0339779,48643,198,36,909,31,2024-10-06T18:22:10,4811.19
853199,SALES_0853199,66942,208,15,1417,46,2024-10-28T23:54:16,1767.17
171974,SALES_0171974,73317,166,95,1719,5,2024-04-20T21:19:24,1612.53
330757,SALES_0330757,86217,120,470,1713,3,2024-03-28T03:12:47,1299.96
313680,SALES_0313680,46530,133,186,1021,8,2024-04-15T13:55:00,4995.96
81096,SALES_0081096,68509,67,498,690,40,2024-12-04T01:32:13,509.06
82749,SALES_0082749,29423,17,306,1943,32,2024-11-04T07:39:14,4091.16
139687,SALES_0139687,31943,200,92,679,19,2024-08-20T12:03:27,3770.69
489620,SALES_0489620,16510,108,149,1107,42,2024-07-28T00:09:08,3748.43
506532,SALES_0506532,88631,160,199,1154,14,2024-07-18T12:14:20,1368.19
358724,SALES_0358724,52485,131,146,1845,2,2024-02-21T18:48:55,1313.29
779455,SALES_0779455,93445,23,150,1867,4,2024-03-05T05:09:06,3119.04
633778,SALES_0633778,44119,91,474,1897,46,2024-07-25T11:52:14,2095.05
183514,SALES_0183514,77466,30,398,1322,40,2024-11-20T09:05:58,614.54
33225,SALES_0033225,61321,96,361,689,42,2024-08-07T21:44:42,2071.7
567096,SALES_0567096,83394,50,157,317,13,2024-04-30T08:26:25,3563.7
819654,SALES_0819654,77549,162,84,1844,31,2024-10-16T06:13:07,515.52
653120,SALES_0653120,44453,205,453,1246,43,2024-06-22T18:23:41,2636.82
182396,SALES_0182396,73801,206,428,1304,46,2024-08-04T06:34:09,4004.16
52403,SALES_0052403,6225,4,7,1890,32,2024-10-21T08:11:32,3161.42
605878,SALES_0605878,29153,13,117,1890,16,2024-05-14T11:30:31,2793.01
505603,SALES_0505603,49137,147,393,183,4,2024-03-01T17:25:12,4398.26
127889,SALES_0127889,31459,36,5,1285,14,2024-07-24T00:47:32,798.7
84895,SALES_0084895,63842,111,306,690,46,2024-08-24T09:10:29,2259.14
58836,SALES_0058836,50158,138,360,1180,12,2024-03-19T18:07:46,3629.57
510617,SALES_0510617,31034,112,330,994,30,2024-08-26T12:49:27,1287.99
217161,SALES_0217161,47164,49,370,1117,49,2024-04-18T14:40:09,4157.66
751172,SALES_0751172,71516,168,344,1597,15,2024-07-20T14:26:23,4178.97
793422,SALES_0793422,10370,41,438,422,8,2024-06-13T12:59:58,4967.47
742365,SALES_0742365,35221,108,401,1369,36,2024-11-08T12:48:30,3738.04
423384,SALES_0423384,19589,66,289,979,46,2024-12-17T09:02:52,2118.85
408081,SALES_0408081,58560,96,480,1068,32,2024-10-26T16:05:07,3524.17
151112,SALES_0151112,57134,51,406,1745,34,2024-11-09T02:55:51,821.75
337358,SALES_0337358,18975,16,268,1546,44,2024-11-21T03:23:10,865.14
512477,SALES_0512477,72669,102,429,1696,28,2024-10-16T12:19:48,4466.99
273908,SALES_0273908,4116,142,159,1482,48,2024-11-05T00:21:28,2325.86
173547,SALES_0173547,88819,16,16,19,24,2024-10-11T14:28:35,4676.29
763199,SALES_0763199,1422,60,442,369,21,2024-08-21T21:19:27,831.5
474534,SALES_0474534,3229,181,12,651,31,2024-09-28T16:12:37,2612.85
96437,SALES_0096437,23070,118,8,1152,44,2024-09-20T01:19:39,4627.25
456079,SALES_0456079,67562,126,226,1269,43,2024-06-16T15:23:59,821.68
547704,SALES_0547704,45225,38,145,1323,9,2024-05-11T11:10:52,1200.17
138802,SALES_0138802,4727,115,487,244,38,2024-11-25T02:23:07,4242.42
198506,SALES_0198506,75878,111,204,349,27,2024-08-07T08:52:00,844.81
387673,SALES_0387673,24505,171,10,325,50,2024-12-01T09:22:59,3988.17
939606,SALES_0939606,4639,86,108,1147,4,2024-02-21T17:00:13,2389.8
234037,SALES_0234037,41754,50,483,1557,9,2024-06-18T17:15:13,3203.14
785556,SALES_0785556,82541,73,321,1779,16,2024-05-30T01:49:48,934.52
254293,SALES_0254293,54571,126,321,1999,48,2024-07-23T20:30:49,3942.25
780365,SALES_0780365,14937,150,139,1420,49,2024-07-19T10:44:48,4523.49
363264,SALES_0363264,17965,78,442,826,41,2024-09-15T22:12:10,3827.22
136060,SALES_0136060,48877,45,410,663,49,2024-08-19T13:09:02,1294.77
51565,SALES_0051565,36729,148,162,278,19,2024-08-26T22:40:03,2472.1
8718,SALES_0008718,19519,144,77,1528,25,2024-09-23T10:56:34,1130.02
835420,SALES_0835420,44213,175,431,477,37,2024-10-13T04:41:35,870.46
771750,SALES_0771750,79237,31,491,1216,25,2024-10-21T06:27:55,2676.58
778959,SALES_0778959,77096,10,168,1512,8,2024-02-17T04:43:47,2994.85
864373,SALES_0864373,19346,37,240,350,50,2024-10-28T16:21:56,4921.81
86460,SALES_0086460,99447,31,233,288,4,2024-02-23T05:36:05,3501.85
257327,SALES_0257327,31022,21,168,379,9,2024-06-11T22:45:17,1066.93
130278,SALES_0130278,19092,196,210,1014,44,2024-07-03T04:01:45,1331.67
947557,SALES_0947557,45943,114,197,1958,22,2024-09-01T21:34:55,3092.36
182432,SALES_0182432,379,20,65,1058,6,2024-05-15T18:17:26,4598.62
92377,SALES_0092377,37155,41,109,1721,5,2024-04-13T08:28:28,1967.57
971066,SALES_0971066,79622,40,411,1145,30,2024-08-19T02:16:58,1465.37
393609,SALES_0393609,79278,89,22,927,44,2024-09-29T03:29:40,3508.71
105759,SALES_0105759,66576,87,415,663,30,2024-09-18T00:46:51,4052.23
494035,SALES_0494035,38949,122,464,624,4,2024-03-26T14:25:52,1953.93
287575,SALES_0287575,21479,198,388,228,24,2024-07-22T11:05:07,1430.96
920624,SALES_0920624,47219,81,335,15,45,2024-11-25T04:27:48,971.89
116593,SALES_0116593,97495,11,187,975,45,2024-08-27T00:28:38,4034.96
924239,SALES_0924239,52602,54,493,1232,35,2024-09-30T02:12:52,3805.69
305341,SALES_0305341,45269,49,69,1202,20,2024-09-27T20:22:25,1765.97
57394,SALES_0057394,82136,135,296,330,16,2024-05-14T19:42:45,594.69
467428,SALES_0467428,14823,175,253,1260,36,2024-11-02T17:58:18,759.41
752404,SALES_0752404,39536,80,61,226,34,2024-10-27T19:20:36,2086.98
999561,SALES_0999561,61909,58,346,301,32,2024-11-08T08:23:26,4415.83
340826,SALES_0340826,67359,41,452,870,13,2024-06-23T00:49:18,1703.42
37916,SALES_0037916,96576,9,445,739,36,2024-11-03T12:24:37,2615.87
681606,SALES_0681606,25070,13,409,427,25,2024-09-10T09:50:58,4756.57
585985,SALES_0585985,99989,185,71,894,39,2024-11-18T20:08:31,696.88
918231,SALES_0918231,94168,152,65,1848,8,2024-05-27T01:50:12,1065.39
806085,SALES_0806085,12925,78,69,510,43,2024-11-01T20:01:32,1314.54
717037,SALES_0717037,23200,147,9,1767,38,2024-11-25T13:32:47,3646.69
649113,SALES_0649113,36966,109,117,303,44,2024-07-27T07:55:01,1532.31
455035,SALES_0455035,92557,182,220,1888,35,2024-11-09T10:08:57,1679.87
166474,SALES_0166474,89580,157,62,1694,34,2024-10-27T10:38:25,1828.73
646513,SALES_0646513,83391,190,443,375,17,2024-06-17T12:43:27,2327.7
337831,SALES_0337831,26901,102,82,676,18,2024-07-28T22:19:22,2193.11
30376,SALES_0030376,93168,169,356,201,8,2024-03-03T02:07:10,2809.34
64291,SALES_0064291,39932,172,321,726,34,2024-10-18T04:30:59,1244.64
405716,SALES_0405716,97712,60,107,354,17,2024-06-18T08:24:43,4937.9
139428,SALES_0139428,19475,83,441,1444,18,2024-09-21T08:36:25,2584.88
507443,SALES_0507443,91231,48,239,1491,5,2024-05-01T09:16:31,2731.63
132694,SALES_0132694,52678,60,38,1845,22,2024-05-19T11:04:25,3990.27
936792,SALES_0936792,41853,153,79,1265,42,2024-07-01T18:53:45,4475.06
513269,SALES_0513269,58901,115,367,578,25,2024-08-05T14:57:50,2821.69
742337,SALES_0742337,23725,194,269,898,39,2024-11-20T00:29:10,3277.66
721136,SALES_0721136,90079,67,268,348,22,2024-09-14T16:30:00,2377.7
751314,SALES_0751314,97077,68,481,1603,16,2024-06-02T06:14:40,1874.5
166878,SALES_0166878,88013,59,259,21,34,2024-09-18T09:05:35,655.31
23286,SALES_0023286,67358,80,7,952,17,2024-07-15T20:27:37,3696.07
510045,SALES_0510045,93111,111,193,244,19,2024-09-17T02:33:07,3485.19
253944,SALES_0253944,83027,94,447,1378,26,2024-07-05T09:13:30,525.44
903554,SALES_0903554,83334,40,405,1504,43,2024-10-13T12:14:49,4726.14
166605,SALES_0166605,4056,15,103,1073,44,2024-07-08T11:00:02,3076.91
158684,SALES_0158684,53598,28,390,1033,30,2024-10-28T20:27:58,773.3
395979,SALES_0395979,77057,189,117,300,2,2024-01-29T10:23:07,2721.53
9955,SALES_0009955,42863,91,246,279,11,2024-06-07T02:47:41,4805.32
855215,SALES_0855215,89083,82,309,41,33,2024-11-06T11:07:01,2585.68
630092,SALES_0630092,39570,117,80,1429,35,2024-11-01T07:11:19,1918.98
761264,SALES_0761264,8581,60,186,1223,7,2024-04-22T15:44:23,2634.95
108150,SALES_0108150,16312,108,160,1538,31,2024-10-01T09:19:45,2806.68
349139,SALES_0349139,99372,103,437,112,6,2024-04-17T23:38:01,633.32
987781,SALES_0987781,235,85,442,1841,14,2024-07-22T10:01:19,3556.45
804755,SALES_0804755,21742,126,360,645,7,2024-05-25T18:40:42,1049.42
332469,SALES_0332469,14811,21,56,1854,26,2024-07-18T08:27:53,1214.74
629265,SALES_0629265,63824,128,312,153,50,2024-10-08T05:42:20,1143.12
566364,SALES_0566364,97280,140,10,9,6,2024-04-02T12:17:19,3769.56
577930,SALES_0577930,86511,165,174,1982,24,2024-10-05T10:47:29,4048.75
1711,SALES_0001711,86492,162,472,1451,34,2024-09-27T14:46:04,3887.7
499235,SALES_0499235,27563,37,2,1300,47,2024-11-09T06:49:08,4032.31
43755,SALES_0043755,67435,81,56,1231,44,2024-08-11T07:27:40,3134.57
738691,SALES_0738691,72907,206,225,647,43,2024-02-19T19:22:27,1320.94
521181,SALES_0521181,72550,97,214,1402,42,2024-07-07T16:12:19,3877.87
906539,SALES_0906539,28704,49,123,1163,13,2024-02-22T05:03:49,986.72
988205,SALES_0988205,22512,156,426,1395,6,2024-05-18T14:29:25,1857.19
671355,SALES_0671355,37429,156,133,1091,36,2024-10-24T16:35:32,4539.63
964598,SALES_0964598,94218,36,328,1260,37,2024-10-17T14:03:54,4354.48
917989,SALES_0917989,54982,93,350,1703,47,2024-08-24T11:19:15,3537.65
370959,SALES_0370959,43173,54,188,945,48,2024-05-07T16:58:34,4340.58
277801,SALES_0277801,33856,170,320,674,9,2024-06-01T19:09:58,2995.7
775109,SALES_0775109,1060,39,61,1414,22,2024-04-05T23:02:04,2801.68
133718,SALES_0133718,32090,1,193,716,35,2024-10-31T23:33:48,3622.73
3727,SALES_0003727,3088,192,286,1864,20,2024-09-30T09:03:01,610.48
107757,SALES_0107757,66114,16,205,627,37,2024-03-29T02:11:50,2679.16
804835,SALES_0804835,51033,22,70,1063,38,2024-11-24T12:55:31,4667.91
329182,SALES_0329182,99334,34,217,582,16,2024-06-01T17:04:16,1660.04
934075,SALES_0934075,36911,4,89,1049,23,2024-04-25T18:03:44,3141.05
510677,SALES_0510677,77705,104,169,364,42,2024-11-24T23:19:44,4282.23
949429,SALES_0949429,1270,165,213,673,31,2024-09-26T13:45:50,1709.73
204140,SALES_0204140,6976,179,203,546,28,2024-06-23T14:29:20,3843.18
185914,SALES_0185914,87518,168,321,1899,43,2024-04-09T04:39:45,2257.37
942742,SALES_0942742,7914,82,399,434,2,2024-02-13T23:28:29,2951.49
892519,SALES_0892519,63573,27,63,1539,1,2024-02-06T22:39:23,2884.28
324915,SALES_0324915,71157,141,3,1085,47,2024-12-07T18:38:15,3961.74
840746,SALES_0840746,63114,187,132,1915,42,2024-10-08T15:17:28,1566.07
583341,SALES_0583341,73029,36,205,1787,9,2024-05-11T21:29:06,3591.4
245762,SALES_0245762,16579,128,189,698,1,2024-02-07T20:20:32,2994.46
863831,SALES_0863831,32454,77,281,1208,48,2024-05-02T01:03:06,4591.06
241722,SALES_0241722,39868,135,342,448,24,2024-08-11T02:08:59,1733.29
590348,SALES_0590348,96158,110,17,182,13,2024-02-27T07:45:21,3451.57
542039,SALES_0542039,87999,1,120,335,16,2024-08-03T10:11:00,4224.54
980220,SALES_0980220,75907,39,48,1465,40,2024-11-12T15:58:44,3176.68
200079,SALES_0200079,67462,197,128,999,7,2024-03-12T19:41:55,4497.8
67080,SALES_0067080,83576,116,144,1923,16,2024-07-29T18:28:57,4736.77
630215,SALES_0630215,21479,60,347,1392,46,2024-07-27T02:01:39,4282.28
651873,SALES_0651873,66278,83,339,1684,40,2024-11-20T18:54:37,719.66
171563,SALES_0171563,21469,176,233,966,46,2024-10-16T17:01:36,2460.13
606024,SALES_0606024,16027,61,259,470,45,2024-08-06T03:30:50,1020.35
446194,SALES_0446194,77966,18,107,336,3,2024-03-17T20:26:32,4919.17
31481,SALES_0031481,44072,75,500,945,8,2024-05-11T08:41:20,2376.35
14931,SALES_0014931,34947,45,137,1219,10,2024-06-22T11:29:22,3327.98
913466,SALES_0913466,8266,112,64,81,47,2024-10-31T16:40:39,3842.07
940969,SALES_0940969,28752,50,56,207,8,2024-05-04T06:00:22,3578.69
337638,SALES_0337638,96956,178,128,1395,9,2024-05-17T22:41:30,2843.26
23674,SALES_0023674,89908,142,178,484,24,2024-10-01T14:38:00,2550.81
720398,SALES_0720398,92496,23,320,835,21,2024-09-08T15:55:23,3594.36
60541,SALES_0060541,27494,208,372,1161,3,2024-03-02T09:02:30,3748.61
422426,SALES_0422426,74631,90,71,525,13,2024-03-26T21:17:11,531.85
178035,SALES_0178035,16194,191,135,335,23,2024-04-12T00:57:47,2627.81
318065,SALES_0318065,74121,116,292,1132,45,2024-09-07T16:31:07,3501.01
960457,SALES_0960457,99029,79,253,1243,33,2024-11-07T19:17:05,2434.32
597280,SALES_0597280,59204,148,217,148,15,2024-07-22T01:06:03,4649.55
240652,SALES_0240652,96928,117,76,1590,5,2024-05-06T18:59:47,4746.3
860509,SALES_0860509,9342,76,410,758,35,2024-11-18T12:57:03,4136.84
10465,SALES_0010465,16675,25,359,1829,10,2024-06-16T06:09:34,2771.9
880165,SALES_0880165,87722,28,439,1213,10,2024-06-23T08:54:25,2291.65
250557,SALES_0250557,64075,96,73,165,21,2024-08-23T23:55:36,4145.29
324044,SALES_0324044,80138,104,131,1740,47,2024-08-18T23:52:45,846.96
399197,SALES_0399197,76576,7,93,492,42,2024-08-19T15:37:54,1715.48
196808,SALES_0196808,87200,178,496,668,20,2024-09-26T05:28:07,1267.69
221877,SALES_0221877,58383,150,8,1027,13,2024-02-15T18:05:07,1347.76
660824,SALES_0660824,52999,145,60,1141,21,2024-10-03T17:58:11,4269.89
452448,SALES_0452448,20302,173,212,149,37,2024-09-05T06:37:01,1547.0
90152,SALES_0090152,11049,133,482,1760,40,2024-12-03T14:28:01,4596.23
144139,SALES_0144139,1022,202,325,483,49,2024-09-04T07:48:39,1455.6
979593,SALES_0979593,90506,108,97,1446,43,2024-03-05T06:42:11,706.76
870290,SALES_0870290,80799,6,65,1196,1,2024-02-07T01:07:39,4377.37
842883,SALES_0842883,15338,13,466,294,45,2024-12-09T14:26:31,1737.91
114136,SALES_0114136,76316,184,216,1275,35,2024-10-07T15:38:08,4555.84
52414,SALES_0052414,11225,62,126,693,48,2024-09-03T10:12:50,2307.04
904744,SALES_0904744,26647,179,11,1593,9,2024-05-22T16:36:51,4722.46
407528,SALES_0407528,91325,58,70,1034,34,2024-09-17T10:43:47,2887.88
782232,SALES_0782232,68846,109,376,1479,8,2024-02-19T04:09:53,1277.89
622143,SALES_0622143,16901,205,334,504,39,2024-11-23T02:17:06,2257.82
12974,SALES_0012974,26884,65,34,1772,30,2024-10-20T07:14:50,2243.27
877531,SALES_0877531,90176,42,349,1515,9,2024-06-19T14:42:28,974.26
272356,SALES_0272356,46634,92,245,80,26,2024-09-06T14:06:10,4130.09
113373,SALES_0113373,97421,28,411,909,48,2024-05-13T06:32:49,1772.14
122582,SALES_0122582,96429,205,379,1377,14,2024-07-29T08:11:00,1369.94
812445,SALES_0812445,79373,88,163,739,39,2024-11-19T03:20:50,2960.44
860003,SALES_0860003,71670,202,456,450,10,2024-06-18T16:19:18,786.98
943203,SALES_0943203,96116,3,32,1550,41,2024-11-16T11:45:52,3167.74
167490,SALES_0167490,91437,209,73,1105,6,2024-05-09T23:59:58,1506.08
961315,SALES_0961315,37706,65,344,588,31,2024-10-27T18:28:26,1006.44
647360,SALES_0647360,53080,52,137,1774,25,2024-09-20T08:41:56,3131.82
931205,SALES_0931205,55895,125,474,44,26,2024-07-12T18:59:25,3647.0
23683,SALES_0023683,40100,198,283,304,14,2024-08-04T03:06:58,1735.63
848534,SALES_0848534,15020,124,20,1226,16,2024-06-26T05:42:04,2650.86
751502,SALES_0751502,96805,128,410,180,18,2024-09-17T07:34:53,3228.6
481860,SALES_0481860,81233,207,73,856,50,2024-11-22T09:28:51,2620.87
23952,SALES_0023952,37139,156,97,1856,18,2024-08-18T22:21:37,2124.14
378209,SALES_0378209,52889,31,120,1572,22,2024-06-11T15:15:56,864.09
868698,SALES_0868698,566,39,202,1358,47,2024-09-05T12:37:58,2973.52
546942,SALES_0546942,6244,26,14,614,6,2024-04-14T16:34:20,1618.8
901729,SALES_0901729,71135,141,459,1758,19,2024-09-12T22:57:24,1886.39
321779,SALES_0321779,65405,98,11,1382,39,2024-11-17T10:40:43,1033.2
971149,SALES_0971149,73540,46,470,680,48,2024-06-12T21:43:18,1374.75
61677,SALES_0061677,74047,149,184,1940,40,2024-11-08T19:30:09,2749.26
169483,SALES_0169483,77311,110,441,1106,17,2024-06-19T09:05:38,3200.25
674943,SALES_0674943,92393,29,263,710,12,2024-07-14T13:17:57,1618.07
416509,SALES_0416509,89239,76,297,93,45,2024-09-02T23:04:14,4415.42
712239,SALES_0712239,302,143,332,865,46,2024-09-11T05:18:06,1326.9
92084,SALES_0092084,67908,98,193,1666,48,2024-04-08T17:21:27,3058.12
113068,SALES_0113068,29939,28,254,1561,4,2024-04-05T19:02:32,717.29
960561,SALES_0960561,83987,2,317,310,1,2024-02-10T08:58:15,3196.71
168064,SALES_0168064,20923,3,66,1448,39,2024-11-24T13:23:33,3766.35
18093,SALES_0018093,65637,126,121,383,30,2024-10-13T13:21:36,1295.34
868206,SALES_0868206,38465,178,168,99,31,2024-10-19T16:11:41,674.56
980295,SALES_0980295,84024,27,264,1467,24,2024-09-10T07:21:18,3243.67
865261,SALES_0865261,99564,44,19,1501,23,2024-03-27T10:57:25,4321.72
396639,SALES_0396639,98793,42,208,834,10,2024-06-23T22:40:42,3377.97
293541,SALES_0293541,93637,164,291,1199,30,2024-10-10T00:06:35,4339.97
96512,SALES_0096512,68467,2,490,1204,3,2024-03-25T03:27:08,662.38
131553,SALES_0131553,11334,90,87,1682,37,2024-10-30T11:54:09,4909.21
678827,SALES_0678827,81918,210,65,863,5,2024-05-05T18:07:12,1364.37
313600,SALES_0313600,15537,145,374,1261,11,2024-04-07T23:05:59,3367.27
853785,SALES_0853785,48665,188,245,702,45,2024-12-12T12:29:08,1399.76
155553,SALES_0155553,87742,6,482,1496,8,2024-05-25T22:40:51,2644.11
672359,SALES_0672359,89732,201,115,1578,24,2024-07-08T13:29:20,2204.07
661483,SALES_0661483,51334,91,51,1942,49,2024-06-10T13:53:00,733.82
173512,SALES_0173512,1503,19,251,1026,45,2024-08-14T23:38:19,2415.22
993153,SALES_0993153,51204,192,436,484,24,2024-06-02T20:15:04,4735.3
817323,SALES_0817323,8644,8,57,587,46,2024-12-13T07:07:02,4601.35
74397,SALES_0074397,52244,168,47,941,40,2024-11-24T00:22:03,4489.52
33381,SALES_0033381,74078,78,189,1732,11,2024-04-13T08:27:34,839.18
131915,SALES_0131915,69399,54,38,843,42,2024-07-25T02:01:57,2712.7
921166,SALES_0921166,93940,68,104,219,24,2024-06-05T15:21:11,534.32
191116,SALES_0191116,32449,50,447,1093,2,2024-02-12T04:09:32,4738.02
169123,SALES_0169123,46362,201,318,1486,29,2024-10-20T19:53:01,1843.21
58471,SALES_0058471,39407,86,123,538,4,2024-03-08T14:55:33,3791.02
164672,SALES_0164672,40986,153,90,919,23,2024-09-03T14:51:07,2339.98
407892,SALES_0407892,19526,3,121,1425,18,2024-07-31T22:27:49,1503.84
224871,SALES_0224871,11618,179,168,986,15,2024-07-26T04:50:03,3335.79
715677,SALES_0715677,68939,53,138,783,34,2024-09-22T03:01:26,4432.76
179130,SALES_0179130,85310,176,237,486,41,2024-10-24T01:58:26,2704.8
390434,SALES_0390434,19171,142,172,1734,21,2024-10-07T16:44:25,2665.29
4417,SALES_0004417,25351,166,130,1407,24,2024-09-23T21:29:36,4282.38
250210,SALES_0250210,32351,147,333,1932,47,2024-10-01T07:48:15,3387.4
332271,SALES_0332271,42162,10,478,414,39,2024-11-28T23:46:32,4221.3
476291,SALES_0476291,14440,150,234,554,22,2024-06-15T16:05:34,2018.99
863785,SALES_0863785,98603,177,214,1208,43,2024-02-15T14:55:39,3391.15
982816,SALES_0982816,46357,164,385,249,1,2024-02-08T22:46:40,4240.11
590888,SALES_0590888,48902,72,237,1087,38,2024-11-19T14:03:36,3253.97
532311,SALES_0532311,48239,138,410,658,35,2024-11-16T12:11:49,4699.7
160878,SALES_0160878,10489,108,146,999,32,2024-10-12T03:59:11,2310.02
203287,SALES_0203287,61202,59,140,1477,37,2024-06-22T16:03:03,2757.4
489241,SALES_0489241,63133,198,21,1083,39,2024-11-20T18:47:44,4564.55
186090,SALES_0186090,64291,95,454,875,5,2024-05-18T07:00:37,4886.59
807089,SALES_0807089,82905,81,177,1477,4,2024-03-26T13:10:39,3435.66
977289,SALES_0977289,29994,107,160,118,26,2024-09-07T19:31:24,1949.82
